country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","12-09-2025 14:00:00",12.21041,76.37376,NH3,3,8,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","12-09-2025 14:00:00",12.21041,76.37376,OZONE,41,42,42
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","12-09-2025 14:00:00",13.940000,75.555917,OZONE,30,37,34
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","12-09-2025 14:00:00",13.377516,77.099072,NO2,NA,NA,NA
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","12-09-2025 14:00:00",13.377516,77.099072,NH3,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","12-09-2025 14:00:00",13.328028,75.797056,CO,10,30,26
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","12-09-2025 14:00:00",13.328028,75.797056,OZONE,11,50,23
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","12-09-2025 14:00:00",14.475800,75.905200,NO2,11,22,16
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","12-09-2025 14:00:00",14.475800,75.905200,CO,7,12,9
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","12-09-2025 14:00:00",15.459706,75.008381,CO,16,48,20
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","12-09-2025 14:00:00",13.008556,76.125258,PM2.5,8,31,18
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","12-09-2025 14:00:00",13.008556,76.125258,NH3,1,3,2
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","12-09-2025 14:00:00",13.008556,76.125258,SO2,6,42,18
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","12-09-2025 14:00:00",12.920984,77.584908,CO,1,60,12
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","12-09-2025 14:00:00",12.7816279,77.6299145,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","12-09-2025 14:00:00",12.7816279,77.6299145,CO,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","12-09-2025 14:00:00",13.003872,77.664217,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","12-09-2025 14:00:00",12.921418,77.502466,PM2.5,55,55,55
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","12-09-2025 14:00:00",12.921418,77.502466,PM10,71,85,75
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","12-09-2025 14:00:00",12.921418,77.502466,NO2,36,38,37
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","12-09-2025 14:00:00",12.921418,77.502466,OZONE,20,22,21
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","12-09-2025 14:00:00",8.563700,76.886500,PM10,67,75,71
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","12-09-2025 14:00:00",8.563700,76.886500,OZONE,36,37,36
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","12-09-2025 14:00:00",8.5149093,76.9435879,NH3,7,19,9
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","12-09-2025 14:00:00",23.264759,77.381568,PM10,37,62,47
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","12-09-2025 14:00:00",23.210494,77.425409,NH3,3,5,4
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","12-09-2025 14:00:00",23.210494,77.425409,OZONE,28,60,49
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","12-09-2025 14:00:00",15.3714823,75.1160168,OZONE,11,15,11
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","12-09-2025 14:00:00",17.321993,76.822628,NO2,12,12,12
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","12-09-2025 14:00:00",17.336318,76.847397,CO,34,52,37
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","12-09-2025 14:00:00",15.347630,76.181767,NH3,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","12-09-2025 14:00:00",15.347630,76.181767,OZONE,5,12,7
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","12-09-2025 14:00:00",22.7289,75.8076,CO,5,5,5
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","12-09-2025 14:00:00",22.4310,75.5213,NO2,47,76,63
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","12-09-2025 14:00:00",22.4310,75.5213,OZONE,31,49,39
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","12-09-2025 14:00:00",22.7524,75.8872,SO2,26,39,37
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","12-09-2025 14:00:00",22.6780,75.8559,PM10,27,55,37
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","12-09-2025 14:00:00",22.6780,75.8559,NO2,11,19,15
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","12-09-2025 14:00:00",22.6780,75.8559,SO2,24,30,26
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","12-09-2025 14:00:00",22.7084,75.8815,PM2.5,30,52,42
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","12-09-2025 14:00:00",22.7084,75.8815,NO2,12,18,15
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","12-09-2025 14:00:00",19.053536,72.84643,PM10,35,116,83
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","12-09-2025 14:00:00",19.053536,72.84643,SO2,1,4,2
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","12-09-2025 14:00:00",19.065931,72.862131,NH3,2,21,9
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","12-09-2025 14:00:00",19.065931,72.862131,OZONE,1,42,4
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","12-09-2025 14:00:00",19.23241,72.86895,NO2,24,59,35
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","12-09-2025 14:00:00",19.23241,72.86895,CO,10,28,16
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","12-09-2025 14:00:00",19.2243333,72.8658113,SO2,4,5,4
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","12-09-2025 14:00:00",16.7143745,74.2426398,CO,8,15,13
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","12-09-2025 14:00:00",18.39963,76.57452,PM2.5,23,49,33
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","12-09-2025 14:00:00",18.39963,76.57452,CO,10,18,14
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","12-09-2025 14:00:00",18.39963,76.57452,OZONE,13,49,30
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","12-09-2025 14:00:00",18.1023399,73.4783687,PM10,33,80,49
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","12-09-2025 14:00:00",20.555712,74.529236,SO2,7,36,21
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","12-09-2025 14:00:00",24.58434363,80.8549414,CO,16,34,22
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","12-09-2025 14:00:00",24.108970,82.645580,PM10,42,103,73
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","12-09-2025 14:00:00",24.108970,82.645580,SO2,22,57,38
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","12-09-2025 14:00:00",20.719516,77.000253,NO2,14,28,21
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","12-09-2025 14:00:00",20.719516,77.000253,OZONE,6,34,16
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","12-09-2025 14:00:00",23.163174,79.973061,NO2,35,36,36
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","12-09-2025 14:00:00",23.163174,79.973061,SO2,25,27,26
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","12-09-2025 14:00:00",23.142888,79.916147,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","12-09-2025 14:00:00",23.168606,79.932247,PM2.5,5,37,19
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","12-09-2025 14:00:00",23.168606,79.932247,OZONE,11,23,18
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","12-09-2025 14:00:00",23.218135,79.957770,SO2,8,10,9
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","12-09-2025 14:00:00",19.0243902,73.0406721,SO2,1,5,2
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","12-09-2025 14:00:00",19.309073,73.057223,OZONE,12,48,20
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","12-09-2025 14:00:00",19.786089,72.757971,SO2,14,15,14
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","12-09-2025 14:00:00",19.786089,72.757971,OZONE,30,31,31
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","12-09-2025 14:00:00",19.962900,79.298714,OZONE,19,19,19
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","12-09-2025 14:00:00",22.624758,75.675238,PM2.5,57,106,71
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","12-09-2025 14:00:00",22.624758,75.675238,CO,20,28,22
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","12-09-2025 14:00:00",23.838586,78.759431,NO2,3,4,3
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","12-09-2025 14:00:00",23.838586,78.759431,OZONE,23,50,37
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","12-09-2025 14:00:00",20.939198,77.765701,OZONE,3,48,24
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","12-09-2025 14:00:00",19.8389439,75.244448,NH3,10,12,11
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","12-09-2025 14:00:00",19.8389439,75.244448,CO,2,38,19
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","12-09-2025 14:00:00",19.854616,75.905894,PM2.5,23,74,33
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","12-09-2025 14:00:00",19.25292,73.142019,PM2.5,27,332,88
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","12-09-2025 14:00:00",19.25292,73.142019,PM10,40,368,114
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","12-09-2025 14:00:00",18.59051,73.77946,PM2.5,25,67,46
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","12-09-2025 14:00:00",18.59051,73.77946,SO2,2,4,2
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","12-09-2025 14:00:00",18.614767,73.799516,OZONE,5,53,14
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","12-09-2025 14:00:00",18.616318,73.765797,PM10,65,93,80
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","12-09-2025 14:00:00",18.616318,73.765797,NH3,1,4,1
India,Maharashtra,Pune,"Bhosari, Pune - IITM","12-09-2025 14:00:00",18.640051,73.848956,PM2.5,20,54,37
India,Maharashtra,Pune,"Bhosari, Pune - IITM","12-09-2025 14:00:00",18.640051,73.848956,CO,9,71,36
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","12-09-2025 14:00:00",18.605770,73.749976,PM10,59,120,82
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","12-09-2025 14:00:00",18.910000,72.820000,OZONE,6,11,9
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","12-09-2025 14:00:00",19.04946,72.9230,NO2,8,26,15
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","12-09-2025 14:00:00",19.04946,72.9230,CO,6,40,24
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","12-09-2025 14:00:00",19.083694,72.920967,PM2.5,8,34,18
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","12-09-2025 14:00:00",19.083694,72.920967,NH3,2,8,4
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","12-09-2025 14:00:00",19.083694,72.920967,CO,14,52,19
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","12-09-2025 14:00:00",19.215859,72.831718,CO,4,16,10
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","12-09-2025 14:00:00",19.0632143,72.8456324,NO2,16,16,16
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","12-09-2025 14:00:00",19.0632143,72.8456324,CO,16,26,21
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","12-09-2025 14:00:00",19.0863,72.8888,NH3,1,1,1
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","12-09-2025 14:00:00",19.0863,72.8888,CO,2,8,5
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","12-09-2025 14:00:00",19.19709,72.82204,PM10,37,67,50
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","12-09-2025 14:00:00",19.19709,72.82204,NH3,7,10,9
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","12-09-2025 14:00:00",18.96702,72.84214,NO2,22,59,40
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","12-09-2025 14:00:00",19.1878657,72.8304069,PM10,35,37,36
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","12-09-2025 14:00:00",19.11074,72.86084,PM2.5,8,36,21
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","12-09-2025 14:00:00",19.11074,72.86084,PM10,45,81,66
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","12-09-2025 14:00:00",19.11074,72.86084,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","12-09-2025 14:00:00",19.0364585,72.8954371,CO,14,30,22
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","12-09-2025 14:00:00",19.0364585,72.8954371,OZONE,1,32,12
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","12-09-2025 14:00:00",19.10078,72.87462,NH3,1,2,1
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","12-09-2025 14:00:00",18.910000,72.820000,PM2.5,NA,NA,NA
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","12-09-2025 14:00:00",20.021503,73.813844,CO,8,16,11
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","12-09-2025 14:00:00",19.950220,73.731480,OZONE,8,30,15
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","12-09-2025 14:00:00",19.9591346,73.7788008,PM2.5,27,41,35
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","12-09-2025 14:00:00",19.9591346,73.7788008,SO2,1,6,2
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","12-09-2025 14:00:00",19.090337,73.014232,PM2.5,11,89,37
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","12-09-2025 14:00:00",19.008751,73.016620,PM2.5,22,61,37
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","12-09-2025 14:00:00",19.1878657,72.8304069,NH3,5,6,5
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","12-09-2025 14:00:00",18.897756,72.813320,PM10,25,107,66
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","12-09-2025 14:00:00",18.897756,72.813320,SO2,4,8,6
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","12-09-2025 14:00:00",19.000084,72.856730,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","12-09-2025 14:00:00",19.060498,72.923356,SO2,12,14,13
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","12-09-2025 14:00:00",19.060498,72.923356,OZONE,1,25,5
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","12-09-2025 14:00:00",21.152875,79.0517531,PM2.5,15,54,34
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","12-09-2025 14:00:00",21.143383,79.048912,PM10,20,50,36
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","12-09-2025 14:00:00",21.143383,79.048912,CO,11,26,14
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","12-09-2025 14:00:00",21.143383,79.048912,OZONE,6,21,15
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","12-09-2025 14:00:00",20.0073285,73.7762427,NH3,2,2,2
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","12-09-2025 14:00:00",19.008751,73.016620,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","12-09-2025 14:00:00",19.0575752,73.0151367,OZONE,12,32,12
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","12-09-2025 14:00:00",19.02579,73.10297,NH3,4,12,7
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","12-09-2025 14:00:00",19.265594,76.761463,OZONE,8,30,11
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","12-09-2025 14:00:00",19.000083,72.813993,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","12-09-2025 14:00:00",18.9936162,72.8128113,PM2.5,58,74,66
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","12-09-2025 14:00:00",21.121801,79.04952,NO2,2,26,11
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","12-09-2025 14:00:00",21.14472,79.107595,NH3,3,4,4
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","12-09-2025 14:00:00",18.459883,73.852193,PM2.5,18,56,40
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","12-09-2025 14:00:00",18.454450,73.854155,PM2.5,16,55,33
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","12-09-2025 14:00:00",18.454450,73.854155,NO2,1,23,11
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","12-09-2025 14:00:00",18.454450,73.854155,SO2,3,4,4
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","12-09-2025 14:00:00",18.454450,73.854155,CO,8,78,43
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","12-09-2025 14:00:00",18.573040,73.927715,PM2.5,35,88,60
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","12-09-2025 14:00:00",18.536457,73.805454,PM10,47,82,65
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","12-09-2025 14:00:00",18.536457,73.805454,NO2,13,33,19
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","12-09-2025 14:00:00",18.536457,73.805454,CO,28,85,44
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","12-09-2025 14:00:00",18.547056,73.826908,NH3,1,1,1
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","12-09-2025 14:00:00",22.1166054,85.3945546,SO2,7,23,10
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","12-09-2025 14:00:00",21.941841,86.728318,PM2.5,32,53,42
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","12-09-2025 14:00:00",21.941841,86.728318,NO2,1,8,4
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","12-09-2025 14:00:00",20.240790,85.836784,PM10,15,46,28
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","12-09-2025 14:00:00",20.240790,85.836784,NO2,5,18,9
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","12-09-2025 14:00:00",20.34652,85.81630,NO2,14,24,17
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","12-09-2025 14:00:00",20.34652,85.81630,CO,32,42,35
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","12-09-2025 14:00:00",22.06156703,85.47409613,PM2.5,35,199,89
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","12-09-2025 14:00:00",25.5586,91.8985,OZONE,1,19,5
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","12-09-2025 14:00:00",25.6635413,94.0989878,PM10,4,80,27
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","12-09-2025 14:00:00",25.6635413,94.0989878,CO,2,13,6
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","12-09-2025 14:00:00",20.832874,85.104082,NH3,2,3,2
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","12-09-2025 14:00:00",21.51161,86.89088,NO2,2,17,8
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","12-09-2025 14:00:00",21.51161,86.89088,SO2,5,6,6
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","12-09-2025 14:00:00",22.1166054,85.3945546,PM2.5,7,58,31
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","12-09-2025 14:00:00",21.8004996,83.8396977,NO2,8,29,18
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","12-09-2025 14:00:00",20.94185,86.11510,PM2.5,15,45,30
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","12-09-2025 14:00:00","20.48891     ","85.84768     ",NO2,4,17,10
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","12-09-2025 14:00:00","20.48891     ","85.84768     ",NH3,1,33,5
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","12-09-2025 14:00:00","20.48891     ","85.84768     ",OZONE,7,25,14
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","12-09-2025 14:00:00",21.643900,85.599355,PM2.5,NA,NA,NA
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","12-09-2025 14:00:00",21.643900,85.599355,PM10,53,127,90
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","12-09-2025 14:00:00",21.643900,85.599355,NO2,NA,NA,NA
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","12-09-2025 14:00:00",21.847279,85.416905,CO,18,22,20
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","12-09-2025 14:00:00",21.847279,85.416905,OZONE,14,19,16
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","12-09-2025 14:00:00",22.265816,86.174829,PM10,47,65,55
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","12-09-2025 14:00:00",22.265816,86.174829,NO2,16,23,19
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","12-09-2025 14:00:00",22.265816,86.174829,CO,27,46,39
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","12-09-2025 14:00:00",22.18972222,84.86277778,CO,17,27,25
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","12-09-2025 14:00:00",22.220833,84.809444,NO2,9,22,14
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","12-09-2025 14:00:00",19.26777,72.97182,OZONE,15,15,15
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","12-09-2025 14:00:00",19.222279,72.957979,SO2,1,5,3
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","12-09-2025 14:00:00",19.222279,72.957979,CO,2,20,9
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","12-09-2025 14:00:00",19.222279,72.957979,OZONE,1,14,4
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","12-09-2025 14:00:00",19.235581,73.159121,PM10,54,115,78
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","12-09-2025 14:00:00",19.235581,73.159121,OZONE,12,46,20
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","12-09-2025 14:00:00",19.4458210,72.7988231,NH3,1,1,1
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","12-09-2025 14:00:00"," 16.5038",74.3623,OZONE,24,34,26
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","12-09-2025 14:00:00",17.6336264,75.9132495,PM10,27,80,51
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","12-09-2025 14:00:00",17.65439,75.90649,OZONE,4,38,14
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","12-09-2025 14:00:00",19.26777,72.97182,PM2.5,38,75,60
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","12-09-2025 14:00:00",19.26777,72.97182,SO2,NA,NA,NA
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","12-09-2025 14:00:00",19.26777,72.97182,CO,20,42,28
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","12-09-2025 14:00:00",21.869985,85.167016,NO2,NA,NA,NA
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","12-09-2025 14:00:00",31.620000,74.876512,SO2,12,16,13
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","12-09-2025 14:00:00",31.321907,75.578914,PM2.5,31,54,42
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","12-09-2025 14:00:00","30.736056 ",76.209694,PM2.5,2,41,26
India,Punjab,Patiala,"Model Town, Patiala - PPCB","12-09-2025 14:00:00",30.349388,76.366642,PM10,34,53,42
India,Punjab,Patiala,"Model Town, Patiala - PPCB","12-09-2025 14:00:00",30.349388,76.366642,SO2,1,26,12
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","12-09-2025 14:00:00",26.9164092,75.7994901,PM10,65,123,93
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","12-09-2025 14:00:00",26.9164092,75.7994901,NO2,86,108,96
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","12-09-2025 14:00:00",26.9164092,75.7994901,SO2,9,24,14
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","12-09-2025 14:00:00",26.786682,75.827928,NH3,2,4,2
